acceptance_id,requirement_ids,invariant_id,rule_id,test_id,priority,status,evidence_status,evidence_spec_id,action,expected_description
ACC-R3-1586,USR-SCN-086,,BR-TOOL-0031,CT-R3-1586,P2,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1586,已发布Webhook Endpoint收到签名请求,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""按Endpoint绑定租户和项目范围派生，不信任payload自报范围"", ""failure_description"": ""超出数据范围时拒绝操作并记录审计。""}"
ACC-R3-1587,USR-SCN-086,,BR-TOOL-0032,CT-R3-1587,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1587,已发布Webhook Endpoint收到签名请求,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“技术告警Webhook接入”中，异常流程必须满足：验签失败、Endpoint停用、租户不一致或序列冲突时拒绝并审计。"", ""failure_description"": ""验签失败、Endpoint停用、租户不一致或序列冲突时拒绝并审计""}"
ACC-R3-1588,USR-SCN-086,,BR-TOOL-0033,CT-R3-1588,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1588,已发布Webhook Endpoint收到签名请求,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“技术告警Webhook接入”中，失败判定必须满足：事务/补偿策略：EXTERNAL_SIDE_EFFECT。。"", ""failure_description"": ""事务/补偿策略：EXTERNAL_SIDE_EFFECT。""}"
ACC-R3-1589,USR-SCN-086,,BR-TOOL-0034,CT-R3-1589,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1589,验签并解析租户,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“验签并解析租户”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1590,USR-SCN-086,,BR-TOOL-0035,CT-R3-1590,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1590,检查Endpoint状态和来源身份,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“检查Endpoint状态和来源身份”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1591,USR-SCN-086,,BR-TOOL-0036,CT-R3-1591,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1591,执行幂等去重与sequence检查,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“执行幂等去重与sequence检查”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1592,USR-SCN-086,,BR-TOOL-0037,CT-R3-1592,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1592,创建入站批次和首次业务告警事件,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“创建入站批次和首次业务告警事件”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1593,USR-SCN-086,,BR-TOOL-0038,CT-R3-1593,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1593,写入审计并返回确定结果,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“写入审计并返回确定结果”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1594,USR-SCN-086,,BR-TOOL-0039,CT-R3-1594,P2,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1594,已发布Webhook Endpoint收到签名请求,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""Endpoint发布由平台管理员或明确授权主体执行；入站调用使用机器身份而非用户菜单权限"", ""failure_description"": ""返回无权限或超范围结果，业务副作用为零。""}"
ACC-R3-1595,USR-SCN-086,,BR-TOOL-0040,CT-R3-1595,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1595,已发布Webhook Endpoint收到签名请求,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""Endpoint修订已发布"", ""failure_description"": ""前置条件不满足时拒绝进入主流程且业务副作用为零。""}"
ACC-R3-1596,USR-SCN-086,,BR-TOOL-0041,CT-R3-1596,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1596,已发布Webhook Endpoint收到签名请求,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“技术告警Webhook接入”中，前置条件必须满足：签名密钥、租户派生、去重和顺序规则有效。"", ""failure_description"": ""前置条件不满足时拒绝进入主流程且业务副作用为零。""}"
ACC-R3-1597,USR-SCN-086,,BR-TOOL-0042,CT-R3-1597,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1597,修复Endpoint或密钥后按原幂等键重放,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“技术告警Webhook接入”中，恢复必须满足：修复Endpoint或密钥后按原幂等键重放。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1598,USR-SCN-086,,BR-TOOL-0043,CT-R3-1598,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1598,已发布Webhook Endpoint收到签名请求,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""入站批次: RECEIVED→VALIDATED→COMPLETED/REJECTED"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1599,USR-SCN-086,,BR-TOOL-0044,CT-R3-1599,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1599,已发布Webhook Endpoint收到签名请求,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""技术告警: 不存在→OPEN或既有事件去重"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1600,USR-SCN-086,,BR-TOOL-0045,CT-R3-1600,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1600,已发布Webhook Endpoint收到签名请求,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""合法事件只创建一次业务告警并可追溯"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1601,USR-SCN-086,,BR-TOOL-0046,CT-R3-1601,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1601,先执行场景门禁，再进入首个业务副作用。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""当“已发布Webhook Endpoint收到签名请求”发生时，EXT-OBSERVABILITY可以发起“技术告警Webhook接入”；发起后必须先完成本场景前置、权限、范围、资源和并发门禁。"", ""failure_description"": ""门禁不通过时不得产生业务副作用。""}"
ACC-R3-1602,USR-SCN-001,,BR-USER-0001,CT-R3-1602,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1602,重复初始化请求以幂等键返回既有结果,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“重复初始化请求以幂等键返回既有结果”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1603,USR-SCN-001|USR-SCN-002|USR-SCN-003|USR-SCN-004|USR-SCN-080|USR-SCN-082|USR-SCN-084,,BR-USER-0002,CT-R3-1603,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1603,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""产生并关联业务审计记录"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1604,USR-SCN-001,,BR-USER-0003,CT-R3-1604,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1604,记录“系统首次初始化”的发起主体、参与主体、对象ID、权限与数据范围判定、状态前后值、结果/原因码和时间。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""记录“系统首次初始化”的发起主体、参与主体、对象ID、权限与数据范围判定、状态前后值、结果/原因码和时间。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1605,USR-SCN-001,,BR-USER-0004,CT-R3-1605,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1605,本地状态变化、不可变事件和审计在同一原子提交边界内完成；提交前审计失败则不提交或回滚本地变化。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“系统首次初始化”中，审计必须满足：本地状态变化、不可变事件和审计在同一原子提交边界内完成；提交前审计失败则不提交或回滚本地变化。。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1606,USR-SCN-001,,BR-USER-0005,CT-R3-1606,P5,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1606,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“系统首次初始化”中，并发校验必须满足：初始化唯一键和事务幂等。"", ""failure_description"": ""并发门禁不通过时按规则等待、拒绝或返回既有幂等结果。""}"
ACC-R3-1607,USR-SCN-001,,BR-USER-0006,CT-R3-1607,P2,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1607,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“系统首次初始化”中，数据范围必须满足：平台全局初始化范围。"", ""failure_description"": ""超出数据范围时拒绝操作并记录审计。""}"
ACC-R3-1608,USR-SCN-001,,BR-USER-0007,CT-R3-1608,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1608,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“系统首次初始化”中，异常流程必须满足：任一对象或审计写入失败则整体回滚。"", ""failure_description"": ""任一对象或审计写入失败则整体回滚""}"
ACC-R3-1609,USR-SCN-001,,BR-USER-0008,CT-R3-1609,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1609,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""禁止创建第二个可绑定SUPER_ADMIN的主体"", ""failure_description"": ""禁止创建第二个可绑定SUPER_ADMIN的主体""}"
ACC-R3-1610,USR-SCN-001|USR-SCN-002|USR-SCN-003|USR-SCN-004|USR-SCN-080|USR-SCN-082|USR-SCN-084,,BR-USER-0009,CT-R3-1610,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1610,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""任一前置、权限、数据范围、并发或明确资源条件不满足，或未进入声明状态、产生越权/重复副作用、证据未密封、审计缺失时失败。"", ""failure_description"": ""任一前置、权限、数据范围、并发或明确资源条件不满足，或未进入声明状态、产生越权/重复副作用、证据未密封、审计缺失时失败。""}"
ACC-R3-1611,USR-SCN-001,,BR-USER-0010,CT-R3-1611,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1611,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“系统首次初始化”中，失败判定必须满足：事务/补偿策略：LOCAL_TRANSACTION。。"", ""failure_description"": ""事务/补偿策略：LOCAL_TRANSACTION。""}"
ACC-R3-1612,USR-SCN-001,,BR-USER-0011,CT-R3-1612,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1612,在单一事务中创建USER admin,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“在单一事务中创建USER admin”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1613,USR-SCN-001,,BR-USER-0012,CT-R3-1613,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1613,创建并绑定SUPER_ADMIN系统角色,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“创建并绑定SUPER_ADMIN系统角色”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1614,USR-SCN-001,,BR-USER-0013,CT-R3-1614,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1614,设置用户ACTIVE、凭据ACTIVE、credential_version=1、force_password_change=true、failed_login_count=0且locked_until为空,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“设置用户ACTIVE、凭据ACTIVE、credential_version=1、force_password_change=true、failed_login_count=0且locked_until为空”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1615,USR-SCN-001,,BR-USER-0014,CT-R3-1615,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1615,写入不可变初始化审计,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“写入不可变初始化审计”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1616,USR-SCN-001,,BR-USER-0015,CT-R3-1616,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1616,提交初始化标记,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“提交初始化标记”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1617,USR-SCN-001,,BR-USER-0016,CT-R3-1617,P2,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1617,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“系统首次初始化”中，权限校验必须满足：仅受控初始化服务可执行；普通角色不能调用。"", ""failure_description"": ""返回无权限或超范围结果，业务副作用为零。""}"
ACC-R3-1618,USR-SCN-001,,BR-USER-0017,CT-R3-1618,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1618,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“系统首次初始化”中，前置条件必须满足：数据库、安全配置和审计服务可用。"", ""failure_description"": ""前置条件不满足时拒绝进入主流程且业务副作用为零。""}"
ACC-R3-1619,USR-SCN-001,,BR-USER-0018,CT-R3-1619,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1619,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""不存在已完成初始化记录"", ""failure_description"": ""前置条件不满足时拒绝进入主流程且业务副作用为零。""}"
ACC-R3-1620,USR-SCN-001|USR-SCN-002|USR-SCN-003|USR-SCN-004|USR-SCN-080|USR-SCN-082|USR-SCN-084,,BR-USER-0019,CT-R3-1620,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1620,修复前置原因后使用幂等命令重试；不得改写已提交历史。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""修复前置原因后使用幂等命令重试；不得改写已提交历史。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1621,USR-SCN-001,,BR-USER-0020,CT-R3-1621,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1621,事务回滚后使用同一幂等键重试,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""事务回滚后使用同一幂等键重试"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1622,USR-SCN-001|USR-SCN-002|USR-SCN-003|USR-SCN-004|USR-SCN-080|USR-SCN-082|USR-SCN-084,,BR-USER-0021,CT-R3-1622,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1622,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""平台存储/审计：REQUIRED；predicate=TRUE; 平台存储/审计不可用时不得执行对应业务副作用；进入明确的PRESTART_BLOCKED、WAITING_RESOURCE或场景失败结果，并记录资源原因。"", ""failure_description"": ""资源条件不满足时不得执行对应业务副作用；进入明确等待、阻断或失败结果。""}"
ACC-R3-1623,USR-SCN-001,,BR-USER-0022,CT-R3-1623,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1623,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""用户: 不存在→ACTIVE；凭据: 不存在→ACTIVE；临时安全锁未生效"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1624,USR-SCN-001|USR-SCN-002,,BR-USER-0023,CT-R3-1624,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1624,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""角色绑定: 不存在→ACTIVE"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1625,USR-SCN-001,,BR-USER-0024,CT-R3-1625,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1625,首次部署由Bootstrap安装过程触发，普通用户不可重复发起,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""admin存在且不可删除、停用、归档或解除SUPER_ADMIN绑定"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1626,USR-SCN-001,,BR-USER-0025,CT-R3-1626,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1626,先执行场景门禁，再进入首个业务副作用。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""当“首次部署由Bootstrap安装过程触发，普通用户不可重复发起”发生时，SYS-PLATFORM-SERVICE可以发起“系统首次初始化”；发起后必须先完成本场景前置、权限、范围、资源和并发门禁。"", ""failure_description"": ""门禁不通过时不得产生业务副作用。""}"
ACC-R3-1627,USR-SCN-002,,BR-USER-0026,CT-R3-1627,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1627,可先创建用户再分配角色；无有效授权时只能保留未授权状态,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“可先创建用户再分配角色；无有效授权时只能保留未授权状态”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-1628,USR-SCN-002,,BR-USER-0027,CT-R3-1628,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-1628,记录“管理员新增用户并分配角色”的发起主体、参与主体、对象ID、权限与数据范围判定、状态前后值、结果/原因码和时间。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""记录“管理员新增用户并分配角色”的发起主体、参与主体、对象ID、权限与数据范围判定、状态前后值、结果/原因码和时间。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
